route_id,platform,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,last_outcome,last_failed_at,top_error_signature
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > does not show quota paywall while provider stream runtime retry reaches attempt 50,macos,agent-runtime,147,147,1,0,147,1,0,1,0,3,0.9932,passed,2026-07-09T20:45:18Z,Error: expect(locator).toBeVisible() failed
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > does not show quota paywall while provider stream runtime retry reaches attempt 50,windows,agent-runtime,98,98,1,0,98,1,0,1,0,3,0.9898,passed,2026-07-09T20:45:18Z,Error: expect(locator).toBeVisible() failed
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > keeps the first three short runtime retries as normal agent work,macos,agent-runtime,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > keeps the first three short runtime retries as normal agent work,windows,agent-runtime,105,98,0,0,105,0,7,0,7,7,1.0000,passed,,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > renders exhausted runtime retry as a terminal notice,macos,agent-runtime,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > renders exhausted runtime retry as a terminal notice,windows,agent-runtime,105,98,0,0,105,0,7,0,7,7,1.0000,passed,,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > renders retry state in the status bar and MessageV2 retry timeline,macos,agent-runtime,147,147,1,0,147,1,0,1,0,3,0.9932,passed,2026-07-09T20:45:18Z,Error: expect(locator).toBeVisible() failed
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > renders retry state in the status bar and MessageV2 retry timeline,windows,agent-runtime,108,98,1,0,108,1,10,1,10,13,0.9898,passed,2026-07-09T20:45:18Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-tool-resource-budget-recvo0Gk70xWdU.spec.ts :: Floatboat local tool resource budgets (recvo0Gk70xWdU) > budgeted local scan failures remain tool diagnostics instead of E9001,macos,agent-runtime,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
floatboat-tool-resource-budget-recvo0Gk70xWdU.spec.ts :: Floatboat local tool resource budgets (recvo0Gk70xWdU) > budgeted local scan failures remain tool diagnostics instead of E9001,windows,agent-runtime,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-basic.spec.ts :: Click Focus > clicking browser address bar sets focus to browser,macos,browser;focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking browser address bar sets focus to browser,windows,browser;focus-management,121,98,0,0,121,12,11,12,11,23,1.0000,passed,2026-06-28T08:42:46Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking chat input sets focus to chat,macos,focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking chat input sets focus to chat,windows,focus-management,125,98,0,0,125,10,17,10,17,27,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking file list sets focus to file browser,macos,browser;focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking file list sets focus to file browser,windows,browser;focus-management,121,98,0,0,121,13,10,13,10,23,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Dialog Focus > confirmation dialog focuses primary action button,macos,focus-management,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Dialog Focus > confirmation dialog focuses primary action button,windows,focus-management,110,98,0,0,110,8,4,8,4,12,1.0000,passed,2026-06-28T06:47:46Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Dialog Focus > Escape closes dialog and returns focus,macos,focus-management,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Dialog Focus > Escape closes dialog and returns focus,windows,focus-management,116,98,0,0,116,5,13,5,13,18,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Initial Focus > chat input gets focus on workspace load,macos,focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Initial Focus > chat input gets focus on workspace load,windows,focus-management,115,98,0,0,115,11,6,11,6,17,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Initial Focus > new session focuses chat input,macos,focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Initial Focus > new session focuses chat input,windows,focus-management,120,98,0,0,120,15,7,15,7,22,1.0000,passed,2026-06-28T08:56:34Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > hiding panel returns focus to previous area,macos,focus-management,192,147,0,1,192,45,1,45,1,46,0.9932,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > hiding panel returns focus to previous area,windows,focus-management,121,98,0,0,121,13,10,13,10,23,1.0000,passed,2026-06-26T02:28:54Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > showing browser panel focuses address bar,macos,browser;focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing browser panel focuses address bar,windows,browser;focus-management,123,98,0,0,123,11,14,11,14,25,1.0000,passed,2026-06-26T07:18:12Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > showing chat panel focuses chat input,macos,focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing chat panel focuses chat input,windows,focus-management,118,98,0,0,118,11,9,11,9,20,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > showing combo panel focuses combo search,macos,focus-management,34,0,0,0,34,34,0,34,0,34,,failed,2026-04-23T09:10:40Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing combo panel focuses combo search,windows,focus-management,6,0,0,0,6,6,0,6,0,6,,failed,2026-04-21T04:14:50Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing Combo Skills panel focuses Combo Skill search,macos,focus-management,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > showing Combo Skills panel focuses Combo Skill search,windows,focus-management,115,98,0,0,115,6,11,6,11,17,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Tab Navigation > Shift+Tab moves focus to previous focusable element,macos,focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Tab Navigation > Shift+Tab moves focus to previous focusable element,windows,focus-management,122,98,0,0,122,10,14,10,14,24,1.0000,passed,2026-06-26T07:18:12Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Tab Navigation > Tab key moves focus to next focusable element,macos,focus-management,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Tab Navigation > Tab key moves focus to next focusable element,windows,focus-management,118,98,0,0,118,11,9,11,9,20,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by clicking display title 10 times,macos,focus-management,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by clicking display title 10 times,windows,focus-management,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by clicking whitelist title 10 times,macos,focus-management,36,0,0,0,36,34,2,34,2,36,,failed,2026-06-10T21:46:04Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by clicking whitelist title 10 times,windows,focus-management,22,0,0,0,22,12,10,12,10,22,,flaky,2026-06-28T09:29:48Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by focusing display title and pressing Enter 10 times,macos,focus-management,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by focusing display title and pressing Enter 10 times,windows,focus-management,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by focusing display title and pressing Space 10 times,macos,focus-management,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by focusing display title and pressing Space 10 times,windows,focus-management,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > deactivate developer mode by clicking display title 10 times again,macos,focus-management,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > deactivate developer mode by clicking display title 10 times again,windows,focus-management,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > deactivate developer mode by clicking whitelist title 10 times again,macos,focus-management,36,0,0,0,36,34,2,34,2,36,,flaky,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > deactivate developer mode by clicking whitelist title 10 times again,windows,focus-management,25,0,0,0,25,13,12,13,12,25,,flaky,2026-06-28T08:42:46Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > does not activate developer mode from whitelist title clicks,macos,focus-management,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > does not activate developer mode from whitelist title clicks,windows,focus-management,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > focus debug indicator appears after developer mode activation,macos,focus-management,0,0,0,0,0,0,0,0,0,0,,skipped,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > focus debug indicator appears after developer mode activation,windows,focus-management,0,0,0,0,0,0,0,0,0,0,,skipped,,
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Focus restoration after session operations > focus should remain on chat input after closing session,macos,focus-management,184,147,0,0,184,33,4,33,4,37,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Focus restoration after session operations > focus should remain on chat input after closing session,windows,focus-management,117,98,0,0,117,8,11,8,11,19,1.0000,passed,2026-06-26T07:18:12Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Focus restoration after session operations > focus should remain on chat input after creating new session,macos,focus-management,187,147,0,0,187,34,6,34,6,40,1.0000,passed,2026-06-11T03:33:03Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Focus restoration after session operations > focus should remain on chat input after creating new session,windows,focus-management,115,98,0,0,115,6,11,6,11,17,1.0000,passed,2026-04-21T04:14:50Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Focus restoration after session operations > switching sessions from sidebar restores focus to chat input,macos,focus-management,148,147,0,2,148,0,3,0,3,3,0.9864,passed,,Error: expect(locator).toBeFocused() failed
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Focus restoration after session operations > switching sessions from sidebar restores focus to chat input,windows,focus-management,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Issue 1: New workspace tab should focus chat input > opening workspace from welcome should focus chat input,macos,focus-management,185,147,0,0,185,33,5,33,5,38,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-issues-exploration.spec.ts :: Focus Issues Fixes > Issue 1: New workspace tab should focus chat input > opening workspace from welcome should focus chat input,windows,focus-management,119,98,0,0,119,7,14,7,14,21,1.0000,passed,2026-04-21T07:59:19Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
"focus-issues-exploration.spec.ts :: Focus Issues Fixes > Issue 2: Consecutive Ctrl+T should create sessions, not workspaces > consecutive Ctrl+T in chat should create sessions",macos,focus-management,181,147,0,0,181,33,1,33,1,34,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
"focus-issues-exploration.spec.ts :: Focus Issues Fixes > Issue 2: Consecutive Ctrl+T should create sessions, not workspaces > consecutive Ctrl+T in chat should create sessions",windows,focus-management,122,98,0,0,122,7,17,7,17,24,1.0000,passed,2026-04-21T07:59:19Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
"focus-issues-exploration.spec.ts :: Focus Issues Fixes > Issue 3: Consecutive Ctrl+W should close sessions, not workspace tabs > consecutive Ctrl+W in chat should close sessions",macos,focus-management,181,147,0,0,181,34,0,34,0,34,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
"focus-issues-exploration.spec.ts :: Focus Issues Fixes > Issue 3: Consecutive Ctrl+W should close sessions, not workspace tabs > consecutive Ctrl+W in chat should close sessions",windows,focus-management,109,98,0,0,109,6,5,6,5,11,1.0000,passed,2026-04-21T04:14:50Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus area detection > clicking browser address bar sets focus area to browser,macos,browser;focus-management,183,147,0,0,183,34,2,34,2,36,1.0000,passed,2026-06-05T18:17:49Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus area detection > clicking browser address bar sets focus area to browser,windows,browser;focus-management,115,98,0,0,115,6,11,6,11,17,1.0000,passed,2026-04-21T04:14:50Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
focus-management.spec.ts :: Focus Management > Focus area detection > clicking chat input sets focus area to chat,macos,focus-management,183,147,0,0,183,33,3,33,3,36,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus area detection > clicking chat input sets focus area to chat,windows,focus-management,113,98,0,0,113,8,7,8,7,15,1.0000,passed,2026-06-28T06:47:46Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
focus-management.spec.ts :: Focus Management > Focus area detection > clicking file list sets focus area to fileBrowser,macos,browser;focus-management,185,147,0,0,185,34,4,34,4,38,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus area detection > clicking file list sets focus area to fileBrowser,windows,browser;focus-management,113,98,0,0,113,8,7,8,7,15,1.0000,passed,2026-04-21T07:59:19Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus preservation across workspace tab switches > focus area is preserved when switching workspace tabs,macos,focus-management,0,0,0,0,0,0,0,0,0,0,,skipped,,
focus-management.spec.ts :: Focus Management > Focus preservation across workspace tab switches > focus area is preserved when switching workspace tabs,windows,focus-management,0,0,0,0,0,0,0,0,0,0,,skipped,,
focus-management.spec.ts :: Focus Management > Focus restoration after dialogs > focus returns to chat after closing context menu with Escape,macos,focus-management,185,147,0,0,185,34,4,34,4,38,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus restoration after dialogs > focus returns to chat after closing context menu with Escape,windows,focus-management,113,98,0,0,113,7,8,7,8,15,1.0000,passed,2026-04-21T04:14:50Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus restoration after dialogs > focus returns to file list after closing rename dialog with Escape,macos,focus-management,184,147,0,0,184,34,3,34,3,37,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus restoration after dialogs > focus returns to file list after closing rename dialog with Escape,windows,focus-management,109,98,0,0,109,8,3,8,3,11,1.0000,passed,2026-06-28T07:42:10Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Focus restoration after preview > focus returns to file list after closing preview with Escape,macos,focus-management,227,147,3,12,227,45,50,45,50,103,0.8980,passed,2026-07-09T22:26:53Z,Error: expect(received).toBe(expected) <path> Object.is equality
focus-management.spec.ts :: Focus Management > Focus restoration after preview > focus returns to file list after closing preview with Escape,windows,focus-management,117,98,0,0,117,8,11,8,11,19,1.0000,passed,2026-06-26T04:56:59Z,Error: expect(received).toBe(expected) <path> Object.is equality
focus-management.spec.ts :: Focus Management > Focus restoration after preview > focus returns to file list after image navigation in preview,macos,focus-management,232,147,6,11,232,59,43,59,43,117,0.8844,passed,2026-07-09T15:39:32Z,Error: expect(received).toBe(expected) <path> Object.is equality
focus-management.spec.ts :: Focus Management > Focus restoration after preview > focus returns to file list after image navigation in preview,windows,focus-management,126,98,0,3,126,10,21,10,21,31,0.9694,passed,2026-06-25T23:01:29Z,Error: expect(received).toBe(expected) <path> Object.is equality
focus-management.spec.ts :: Focus Management > Panel activation via focus > clicking on file list activates the correct panel,macos,focus-management,186,147,0,0,186,35,4,35,4,39,1.0000,passed,2026-06-05T20:28:48Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > Panel activation via focus > clicking on file list activates the correct panel,windows,focus-management,117,98,0,0,117,10,9,10,9,19,1.0000,passed,2026-06-25T22:56:12Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
focus-management.spec.ts :: Focus Management > User-initiated focus priority > user click focus overrides programmatic focus attempts,macos,focus-management,183,147,0,0,183,34,2,34,2,36,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-management.spec.ts :: Focus Management > User-initiated focus priority > user click focus overrides programmatic focus attempts,windows,focus-management,115,98,0,0,115,10,7,10,7,17,1.0000,passed,2026-06-26T08:43:32Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > auto-derived workspace.name (basename of cwd) follows the rename,macos,file-browser,152,147,0,0,152,0,5,0,5,5,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > auto-derived workspace.name (basename of cwd) follows the rename,windows,file-browser,120,98,0,0,120,8,14,8,14,22,1.0000,passed,2026-06-28T06:47:46Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > rename leaves explicit workspace.name untouched (only path + rootPath flip),macos,file-browser,150,147,0,0,150,1,2,1,2,3,1.0000,passed,2026-06-04T15:25:05Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > rename leaves explicit workspace.name untouched (only path + rootPath flip),windows,file-browser,121,98,0,0,121,9,14,9,14,23,1.0000,passed,2026-06-29T14:04:45Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming a folder open in a layout panel updates that panel tab title,macos,file-browser,151,147,0,0,151,0,4,0,4,4,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming a folder open in a layout panel updates that panel tab title,windows,file-browser,125,98,0,0,125,4,23,4,23,27,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming a non-cwd path is a no-op for workspace metadata,macos,file-browser,152,147,0,0,152,1,4,1,4,5,1.0000,passed,2026-06-05T22:31:38Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming a non-cwd path is a no-op for workspace metadata,windows,file-browser,120,98,0,0,120,4,18,4,18,22,1.0000,passed,2026-06-28T08:42:46Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming a Windows ancestor folder updates descendant panel paths too,macos,file-browser,151,147,0,0,151,1,3,1,3,4,1.0000,passed,2026-06-05T16:58:36Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming a Windows ancestor folder updates descendant panel paths too,windows,file-browser,120,98,0,0,120,10,12,10,12,22,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming an ancestor folder updates descendant panel paths too,macos,file-browser,149,147,0,0,149,1,1,1,1,2,1.0000,passed,2026-06-05T16:58:36Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming an ancestor folder updates descendant panel paths too,windows,file-browser,117,98,0,0,117,3,16,3,16,19,1.0000,passed,2026-06-28T08:56:34Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
"folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming workspace.cwd updates path, tab title (when name empty), and fileStore.rootPath",macos,file-browser,149,147,0,0,149,0,2,0,2,2,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
"folder-rename-tab-sync-recvhBC3UKSUHi.spec.ts :: Folder rename → workspace sync (recvhBC3UKSUHi) > renaming workspace.cwd updates path, tab title (when name empty), and fileStore.rootPath",windows,file-browser,119,98,0,0,119,10,11,10,11,21,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
force-update-modal-recvfB2i1JeNYa.spec.ts :: ForceUpdateModal hard gate (recvfB2i1JeNYa) > forceUpdate=true 弹出不可关闭模态，且无关闭/稍后按钮,macos,app-shell,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
force-update-modal-recvfB2i1JeNYa.spec.ts :: ForceUpdateModal hard gate (recvfB2i1JeNYa) > forceUpdate=true 弹出不可关闭模态，且无关闭/稍后按钮,windows,app-shell,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
force-update-modal-recvfB2i1JeNYa.spec.ts :: ForceUpdateModal hard gate (recvfB2i1JeNYa) > 下载完成前重启按钮禁用，下载完成后启用,macos,app-shell,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
force-update-modal-recvfB2i1JeNYa.spec.ts :: ForceUpdateModal hard gate (recvfB2i1JeNYa) > 下载完成前重启按钮禁用，下载完成后启用,windows,app-shell,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
force-update-modal-recvfB2i1JeNYa.spec.ts :: ForceUpdateModal hard gate (recvfB2i1JeNYa) > 未触发强制更新时不渲染模态,macos,app-shell,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
force-update-modal-recvfB2i1JeNYa.spec.ts :: ForceUpdateModal hard gate (recvfB2i1JeNYa) > 未触发强制更新时不渲染模态,windows,app-shell,100,98,0,0,100,0,2,0,2,2,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
git-error-display.spec.ts :: Git Error Display - Git Unavailable > should show installation guidance when Git is unavailable,macos,git,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
git-error-display.spec.ts :: Git Error Display - Git Unavailable > should show installation guidance when Git is unavailable,windows,git,105,98,0,0,105,5,2,5,2,7,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-error-display.spec.ts :: Git Error Display - Unknown Error > should show raw error text for unclassified errors,macos,git,151,147,0,0,151,1,3,1,3,4,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.waitFor: Timeout 10000ms exceeded.
git-error-display.spec.ts :: Git Error Display - Unknown Error > should show raw error text for unclassified errors,windows,git,108,98,0,0,108,6,4,6,4,10,1.0000,passed,2026-06-29T02:22:11Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-error-display.spec.ts :: Git Error Display - Unsaved Changes > should dismiss error and focus save input when clicking Save first,macos,git,148,147,0,0,148,0,1,0,1,1,1.0000,passed,,TimeoutError: locator.waitFor: Timeout 10000ms exceeded.
git-error-display.spec.ts :: Git Error Display - Unsaved Changes > should dismiss error and focus save input when clicking Save first,windows,git,115,98,0,0,115,9,8,9,8,17,1.0000,passed,2026-06-26T04:56:59Z,"Error: page.waitForTimeout: Target page, context or browser has been closed"
